age,education-num,sex,capital-gain,hours-per-week,salary
49,5, Female,0,40, <=50K
32,13, Male,0,40, >50K
27,9, Male,0,70, <=50K
38,13, Male,0,50, >50K
33,10, Female,0,60, <=50K
63,10, Male,0,15, <=50K
23,13, Male,0,28, <=50K
33,10, Male,0,60, <=50K
54,9, Male,0,40, <=50K
29,11, Female,2174,45, <=50K
48,10, Female,0,30, <=50K
35,13, Male,0,40, <=50K
28,11, Female,0,40, <=50K
37,13, Male,7688,50, >50K
42,15, Male,0,65, >50K
40,14, Male,0,40, <=50K
47,10, Male,0,55, <=50K
22,13, Female,0,50, <=50K
30,13, Male,0,45, >50K
28,9, Male,0,40, <=50K
63,4, Male,0,55, <=50K
51,5, Male,0,20, <=50K
22,9, Female,0,40, <=50K
27,12, Male,0,40, <=50K
35,9, Male,0,45, <=50K
46,9, Female,0,38, <=50K
37,10, Male,0,52, <=50K
24,13, Male,0,15, <=50K
37,9, Male,0,10, <=50K
53,10, Male,0,40, <=50K
27,9, Male,0,30, <=50K
38,10, Male,0,44, <=50K
53,6, Male,0,60, <=50K
34,10, Male,0,40, <=50K
23,9, Male,0,40, <=50K
39,13, Male,15024,45, >50K
43,14, Female,0,50, <=50K
67,9, Male,0,40, >50K
81,9, Male,0,30, <=50K
21,10, Male,0,20, <=50K
23,10, Male,0,25, <=50K
25,10, Male,0,40, <=50K
42,3, Female,0,38, <=50K
38,10, Female,0,40, <=50K
64,9, Male,0,5, <=50K
32,9, Male,0,40, <=50K
37,9, Male,0,40, <=50K
51,14, Male,0,60, >50K
22,10, Female,0,42, <=50K
33,2, Female,0,40, <=50K
42,9, Male,0,55, <=50K
19,10, Female,0,10, <=50K
51,1, Male,0,40, <=50K
23,9, Female,0,40, <=50K
37,7, Male,3103,44, >50K
37,9, Male,0,99, >50K
47,14, Female,0,25, <=50K
41,15, Male,0,40, >50K
33,9, Male,0,30, <=50K
31,13, Male,0,40, >50K
31,12, Female,0,40, <=50K
35,9, Male,0,40, <=50K
38,9, Male,0,40, >50K
18,9, Female,0,45, <=50K
20,9, Male,0,40, <=50K
54,10, Female,0,35, <=50K
40,10, Female,0,40, <=50K
36,13, Female,0,45, >50K
43,10, Male,0,35, <=50K
44,10, Male,0,40, <=50K
44,9, Female,0,40, >50K
43,14, Male,0,43, >50K
51,4, Female,0,40, <=50K
18,9, Female,0,20, <=50K
51,10, Male,0,40, <=50K
41,6, Male,0,30, <=50K
44,10, Male,0,70, >50K
33,6, Male,0,40, <=50K
33,13, Male,0,40, >50K
42,12, Male,0,40, >50K
25,10, Male,0,45, <=50K
32,9, Female,0,38, <=50K
32,13, Male,0,70, <=50K
36,6, Female,0,40, <=50K
28,9, Male,0,40, <=50K
20,9, Female,0,20, <=50K
35,10, Male,0,60, >50K
55,9, Male,0,20, <=50K
48,13, Male,0,40, >50K
36,11, Female,0,20, <=50K
34,9, Male,0,35, >50K
28,13, Female,0,35, <=50K
67,13, Male,0,40, >50K
37,9, Male,0,40, <=50K
44,9, Male,0,70, <=50K
25,10, Female,0,40, <=50K
21,10, Female,4101,40, <=50K
40,14, Male,0,35, >50K
78,9, Female,2964,40, <=50K
34,9, Male,0,40, <=50K
49,9, Female,0,44, <=50K
22,12, Female,0,40, <=50K
23,9, Female,0,40, <=50K
60,9, Male,0,42, <=50K
45,9, Male,0,40, >50K
63,11, Female,0,20, <=50K
41,9, Female,0,35, <=50K
47,9, Female,0,40, <=50K
44,9, Male,0,40, <=50K
51,10, Female,3325,40, <=50K
46,13, Male,0,40, <=50K
41,11, Male,0,40, <=50K
50,9, Male,0,30, <=50K
47,9, Male,0,50, >50K
35,9, Male,0,45, <=50K
56,9, Male,0,55, >50K
45,14, Male,0,45, <=50K
48,13, Male,0,58, >50K
40,10, Male,2580,40, <=50K
39,13, Male,15024,50, >50K
20,10, Male,0,40, <=50K
50,16, Male,0,65, >50K
38,9, Female,0,40, >50K
23,13, Female,0,60, <=50K
31,9, Male,0,16, <=50K
58,13, Male,0,40, <=50K
66,9, Male,0,40, <=50K
39,9, Male,0,40, >50K
54,9, Male,15024,52, >50K
26,10, Male,0,50, <=50K
51,9, Female,0,40, <=50K
34,11, Male,0,40, <=50K
50,9, Male,3103,40, >50K
42,10, Male,0,44, >50K
38,14, Male,0,25, <=50K
48,4, Male,0,40, <=50K
33,11, Female,0,40, >50K
51,9, Female,0,32, <=50K
22,9, Male,0,40, <=50K
19,9, Male,0,30, <=50K
41,10, Male,0,50, <=50K
48,14, Male,0,35, >50K
42,9, Female,0,30, <=50K
34,10, Male,0,40, <=50K
23,9, Female,0,40, <=50K
56,9, Male,0,50, <=50K
30,13, Male,0,45, <=50K
45,9, Male,0,55, >50K
48,6, Female,0,40, <=50K
48,14, Male,0,50, <=50K
31,11, Female,0,40, <=50K
20,12, Male,0,20, <=50K
27,10, Male,0,40, <=50K
32,9, Female,0,40, <=50K
76,4, Male,0,2, <=50K
19,9, Male,0,40, <=50K
66,5, Male,1409,1, <=50K
37,9, Male,0,75, <=50K
34,9, Female,0,30, <=50K
34,7, Female,0,8, <=50K
90,9, Female,0,40, <=50K
23,10, Female,0,40, <=50K
43,10, Female,0,40, <=50K
44,13, Male,7688,60, >50K
24,10, Female,0,37, <=50K
28,15, Male,0,55, <=50K
64,12, Female,0,20, <=50K
23,10, Male,0,40, <=50K
20,10, Female,0,50, <=50K
36,13, Male,0,50, >50K
61,9, Male,0,40, <=50K
53,13, Male,0,40, >50K
30,13, Male,7298,40, >50K
52,10, Male,0,55, >50K
38,10, Male,0,40, <=50K
32,13, Male,0,40, <=50K
30,8, Male,0,75, <=50K
41,11, Female,0,40, <=50K
49,14, Male,0,40, >50K
45,9, Male,0,47, >50K
43,9, Male,0,35, <=50K
61,9, Male,3471,40, <=50K
54,9, Male,0,32, <=50K
34,12, Female,0,40, <=50K
49,10, Male,0,80, >50K
38,10, Male,0,40, <=50K
35,15, Male,0,80, >50K
36,8, Male,0,40, <=50K
30,13, Male,0,50, <=50K
36,12, Female,0,60, <=50K
22,13, Female,0,20, <=50K
38,9, Male,0,40, >50K
37,9, Male,0,50, >50K
48,16, Female,0,46, >50K
17,7, Male,0,15, <=50K
19,10, Male,0,20, <=50K
27,13, Female,0,40, <=50K
22,13, Male,0,50, <=50K
49,9, Male,0,40, <=50K
43,11, Female,0,40, >50K
43,13, Female,0,40, <=50K
19,9, Female,0,35, <=50K
58,9, Male,0,60, <=50K
41,10, Male,0,40, >50K
31,10, Male,0,40, <=50K
30,11, Male,0,40, <=50K
32,9, Male,0,40, <=50K
29,13, Male,0,35, <=50K
42,10, Male,7298,52, >50K
38,9, Male,0,28, <=50K
41,12, Male,0,40, >50K
44,13, Male,0,50, >50K
31,16, Male,0,60, <=50K
34,9, Male,0,40, <=50K
21,10, Male,0,40, <=50K
22,13, Male,0,20, <=50K
62,6, Male,0,40, <=50K
19,9, Female,0,40, <=50K
29,9, Female,0,25, >50K
43,10, Female,0,40, <=50K
68,4, Male,0,8, <=50K
45,13, Male,0,60, >50K
39,5, Male,0,40, <=50K
41,13, Male,0,50, <=50K
34,12, Female,0,25, >50K
34,9, Female,0,33, <=50K
31,13, Male,0,47, <=50K
29,9, Male,0,25, <=50K
41,13, Male,3103,40, >50K
41,11, Male,0,55, <=50K
35,14, Male,0,45, >50K
33,13, Female,0,45, >50K
37,13, Male,0,38, <=50K
69,9, Female,0,40, <=50K
34,9, Female,0,40, <=50K
60,11, Male,0,70, >50K
36,10, Male,0,40, <=50K
41,9, Male,0,50, <=50K
58,13, Female,0,40, >50K
53,13, Male,0,40, <=50K
29,10, Male,0,40, <=50K
45,9, Female,4865,40, <=50K
34,10, Male,0,38, <=50K
36,13, Male,0,40, <=50K
48,10, Female,0,35, <=50K
20,11, Female,0,40, <=50K
35,9, Male,0,50, >50K
63,9, Male,0,40, <=50K
41,10, Male,0,45, <=50K
28,13, Male,0,45, <=50K
30,10, Female,0,40, <=50K
34,9, Female,0,40, <=50K
31,9, Female,0,40, <=50K
37,11, Female,0,38, <=50K
42,10, Male,0,40, <=50K
31,10, Male,0,50, >50K
46,14, Male,0,45, >50K
35,9, Male,0,60, >50K
27,9, Male,0,53, <=50K
41,2, Male,0,35, <=50K
19,10, Female,0,20, <=50K
20,10, Male,0,45, <=50K
59,9, Female,0,40, <=50K
40,13, Male,0,37, <=50K
56,10, Male,0,60, <=50K
33,14, Male,15024,44, >50K
30,10, Female,0,60, <=50K
46,9, Male,0,50, <=50K
61,9, Male,0,35, >50K
50,9, Male,7298,40, >50K
25,9, Male,0,30, <=50K
40,10, Female,0,39, <=50K
24,10, Male,0,40, <=50K
51,9, Male,0,54, <=50K
43,9, Male,0,40, <=50K
34,10, Male,0,54, <=50K
46,9, Male,0,45, >50K
28,14, Female,0,50, >50K
26,13, Male,0,40, <=50K
20,9, Male,0,28, <=50K
44,11, Male,3411,40, <=50K
51,9, Male,0,40, <=50K
33,13, Male,0,60, >50K
54,12, Male,0,40, >50K
50,13, Female,0,40, >50K
33,9, Female,0,40, <=50K
65,13, Male,10605,20, >50K
22,10, Female,0,8, <=50K
88,15, Male,0,40, <=50K
40,9, Male,0,40, <=50K
51,9, Female,0,43, <=50K
50,7, Female,0,40, <=50K
25,14, Male,0,99, >50K
20,11, Male,0,30, <=50K
47,9, Male,0,40, <=50K
58,10, Male,0,40, >50K
22,11, Female,0,30, <=50K
50,9, Male,0,48, >50K
47,9, Female,0,40, <=50K
24,7, Male,0,45, <=50K
50,9, Male,0,40, >50K
40,13, Female,0,45, >50K
36,13, Male,0,40, <=50K
32,9, Male,0,40, <=50K
44,9, Male,0,40, <=50K
51,14, Male,0,40, <=50K
59,10, Female,0,40, <=50K
65,9, Male,0,30, <=50K
24,13, Female,0,65, <=50K
27,13, Male,0,35, <=50K
51,11, Male,0,40, <=50K
48,10, Male,0,40, >50K
39,9, Male,0,60, <=50K
28,13, Male,0,40, <=50K
19,10, Female,0,25, <=50K
49,13, Female,0,40, <=50K
51,12, Male,0,60, <=50K
59,14, Male,0,55, <=50K
18,9, Female,0,40, <=50K
50,9, Male,4386,40, <=50K
45,9, Male,0,80, >50K
30,13, Male,0,50, >50K
37,13, Male,0,35, <=50K
44,13, Male,0,40, >50K
33,10, Male,0,40, <=50K
61,14, Male,0,40, >50K
61,9, Male,0,40, <=50K
38,13, Male,0,42, >50K
22,10, Male,0,30, <=50K
36,9, Male,0,45, <=50K
44,10, Male,5178,60, >50K
37,10, Male,0,62, <=50K
31,10, Female,0,20, <=50K
54,16, Male,15024,45, >50K
20,10, Male,0,16, <=50K
63,13, Female,0,40, >50K
48,10, Male,7688,40, >50K
33,9, Female,0,41, <=50K
31,13, Male,4650,45, <=50K
38,15, Male,0,40, >50K
45,9, Male,0,40, >50K
48,9, Male,0,40, <=50K
53,10, Male,0,40, <=50K
55,9, Female,0,40, <=50K
38,14, Male,0,72, >50K
29,9, Female,0,40, <=50K
36,13, Male,0,60, >50K
42,10, Male,0,60, <=50K
50,9, Female,0,40, <=50K
75,15, Male,0,35, <=50K
46,13, Male,0,40, >50K
52,9, Female,0,40, <=50K
27,13, Female,0,40, <=50K
43,9, Male,0,45, <=50K
31,7, Female,0,42, <=50K
23,10, Female,0,30, <=50K
34,9, Female,0,24, <=50K
41,9, Female,0,40, <=50K
31,9, Female,0,30, <=50K
42,10, Female,0,40, <=50K
35,14, Male,0,45, >50K
55,9, Female,0,25, <=50K
36,9, Female,0,40, <=50K
65,9, Male,0,59, >50K
38,10, Male,0,12, <=50K
62,10, Female,0,20, <=50K
54,15, Male,99999,60, >50K
49,9, Male,0,40, <=50K
34,9, Female,0,40, <=50K
32,9, Female,0,40, <=50K
51,14, Male,15024,50, >50K
48,10, Male,0,60, <=50K
30,9, Male,0,40, <=50K
52,9, Female,0,43, <=50K
28,10, Male,0,40, <=50K
29,9, Male,0,40, <=50K
38,13, Female,0,50, <=50K
57,9, Male,0,50, >50K
43,13, Male,0,40, >50K
37,10, Male,0,40, <=50K
30,9, Male,0,40, <=50K
53,9, Male,0,48, >50K
69,11, Female,0,1, <=50K
73,9, Female,0,37, <=50K
22,10, Male,0,35, <=50K
31,9, Female,0,45, <=50K
38,13, Male,0,40, >50K
50,10, Male,0,35, <=50K
37,10, Male,0,37, <=50K
44,13, Male,0,40, <=50K
47,13, Female,0,45, <=50K
27,10, Male,0,40, <=50K
28,12, Female,0,80, <=50K
25,9, Female,0,40, <=50K
20,10, Female,0,40, <=50K
51,13, Male,0,40, >50K
46,13, Male,0,40, >50K
67,13, Male,6514,7, >50K
47,9, Male,0,35, <=50K
42,9, Male,0,40, <=50K
52,9, Male,0,50, <=50K
42,12, Female,0,40, >50K
65,9, Male,0,40, >50K
21,10, Male,0,10, <=50K
50,9, Female,5178,40, >50K
46,10, Male,0,40, <=50K
47,13, Male,15024,50, >50K
57,6, Male,0,40, <=50K
37,13, Male,0,45, <=50K
50,9, Male,0,40, <=50K
58,8, Male,0,40, <=50K
63,2, Female,0,30, <=50K
39,9, Male,0,65, <=50K
46,14, Male,0,35, <=50K
36,9, Male,0,40, <=50K
26,3, Male,0,50, <=50K
21,10, Male,0,57, <=50K
41,12, Male,0,40, <=50K
44,10, Male,0,40, <=50K
22,9, Male,0,40, <=50K
29,10, Male,0,60, <=50K
29,9, Female,0,40, <=50K
58,10, Female,0,40, >50K
36,15, Male,0,50, <=50K
30,11, Male,0,48, <=50K
37,13, Male,0,43, >50K
29,11, Male,0,40, <=50K
26,3, Female,0,40, <=50K
43,9, Male,0,45, <=50K
49,9, Female,0,40, >50K
45,13, Male,0,40, <=50K
28,13, Female,0,40, <=50K
20,10, Female,0,25, <=50K
51,9, Female,0,40, <=50K
32,10, Male,0,50, >50K
24,9, Female,0,40, <=50K
35,16, Male,7298,40, >50K
35,12, Male,0,55, <=50K
41,13, Male,0,40, >50K
48,13, Male,0,45, >50K
61,9, Female,1471,35, <=50K
20,10, Male,0,30, <=50K
27,9, Male,0,50, >50K
55,10, Male,0,24, >50K
39,9, Male,0,40, >50K
17,6, Male,0,20, <=50K
47,9, Male,0,40, <=50K
52,9, Female,0,40, >50K
24,9, Female,0,20, <=50K
29,7, Female,0,40, <=50K
25,9, Male,0,40, <=50K
20,10, Female,0,40, <=50K
23,9, Male,0,35, <=50K
57,15, Male,0,60, <=50K
51,11, Male,0,40, >50K
33,10, Female,3674,16, <=50K
39,13, Male,0,40, <=50K
40,9, Male,0,40, >50K
71,13, Female,2329,16, <=50K
38,10, Male,0,40, <=50K
28,15, Male,0,40, <=50K
57,14, Female,0,40, <=50K
47,10, Male,0,40, <=50K
59,9, Male,0,40, <=50K
26,9, Male,0,40, <=50K
35,13, Female,0,40, <=50K
61,13, Male,0,50, >50K
17,7, Female,0,30, <=50K
36,13, Male,0,60, >50K
62,4, Male,3411,50, <=50K
34,10, Male,0,50, >50K
32,13, Male,7688,50, >50K
42,9, Female,0,40, <=50K
39,10, Male,0,40, <=50K
58,3, Male,0,40, <=50K
61,9, Male,0,60, >50K
40,6, Male,0,55, <=50K
31,13, Male,0,37, <=50K
36,9, Male,0,50, <=50K
23,10, Male,0,40, <=50K
33,9, Male,0,41, <=50K
52,9, Male,0,40, >50K
22,9, Female,0,24, <=50K
51,10, Female,0,40, <=50K
31,11, Female,0,40, <=50K
49,9, Female,0,40, <=50K
49,9, Female,0,40, <=50K
53,10, Female,0,40, <=50K
52,9, Male,99999,40, >50K
20,6, Male,0,40, <=50K
26,12, Male,0,40, <=50K
61,9, Male,0,6, <=50K
43,14, Female,0,30, <=50K
46,13, Male,0,52, <=50K
43,11, Female,0,35, <=50K
41,9, Female,0,40, <=50K
44,9, Male,0,55, <=50K
54,9, Male,0,40, <=50K
65,14, Male,20051,40, >50K
32,13, Female,0,40, <=50K
25,10, Male,0,40, <=50K
23,13, Male,0,50, <=50K
25,13, Male,0,45, <=50K
19,10, Male,0,50, <=50K
37,9, Male,0,60, <=50K
45,10, Male,0,45, <=50K
37,9, Male,0,44, <=50K
40,10, Male,0,70, >50K
19,10, Male,0,40, <=50K
17,7, Male,0,5, <=50K
27,13, Female,0,40, <=50K
40,4, Male,0,40, >50K
59,9, Female,0,30, <=50K
19,9, Female,0,40, <=50K
43,6, Male,0,40, <=50K
42,6, Male,0,40, >50K
54,9, Male,5013,40, <=50K
54,14, Male,0,50, <=50K
51,6, Male,2105,45, <=50K
50,9, Male,0,60, >50K
40,9, Female,0,40, <=50K
55,12, Male,0,25, <=50K
50,9, Female,0,40, <=50K
31,9, Male,0,50, <=50K
42,9, Female,0,32, <=50K
24,9, Male,0,45, >50K
30,7, Male,0,40, <=50K
39,12, Female,0,50, >50K
37,9, Male,0,50, <=50K
33,9, Male,0,40, <=50K
48,9, Female,0,40, <=50K
43,9, Male,0,78, <=50K
39,13, Male,0,40, >50K
53,10, Male,0,45, >50K
52,6, Male,0,60, <=50K
28,10, Male,0,20, <=50K
32,9, Male,0,52, <=50K
31,13, Male,0,90, >50K
31,13, Female,0,40, >50K
47,10, Female,0,40, <=50K
19,10, Male,0,50, <=50K
40,11, Male,0,40, <=50K
40,12, Female,0,45, <=50K
41,7, Male,0,40, <=50K
53,9, Male,0,40, <=50K
46,7, Male,0,43, <=50K
45,13, Male,4386,35, >50K
39,5, Female,3411,34, <=50K
19,9, Male,0,40, <=50K
57,9, Male,0,40, >50K
49,11, Female,0,40, <=50K
59,9, Female,0,40, <=50K
32,11, Male,0,50, >50K
18,10, Female,594,15, <=50K
35,10, Male,0,40, <=50K
58,6, Female,0,40, <=50K
28,13, Male,0,43, <=50K
36,12, Female,0,40, >50K
41,14, Female,0,35, <=50K
47,9, Male,0,40, >50K
50,9, Male,0,60, <=50K
61,9, Male,0,16, <=50K
36,9, Male,0,50, >50K
38,11, Male,0,40, <=50K
56,9, Male,0,60, >50K
50,11, Male,0,45, <=50K
45,10, Male,5013,40, <=50K
44,9, Male,0,66, <=50K
51,10, Male,0,45, >50K
44,10, Male,0,50, >50K
25,9, Male,0,50, <=50K
60,7, Male,0,40, <=50K
17,6, Male,1055,30, <=50K
49,14, Male,0,50, >50K
46,9, Male,0,60, >50K
56,9, Female,0,38, <=50K
25,9, Male,3325,45, <=50K
22,10, Male,0,40, <=50K
76,9, Female,0,2, <=50K
41,15, Male,0,60, >50K
48,9, Male,7688,40, >50K
46,6, Male,0,40, <=50K
30,10, Male,0,40, >50K
39,9, Male,0,40, >50K
40,6, Male,0,40, <=50K
70,9, Male,0,40, <=50K
35,10, Male,0,45, <=50K
49,14, Female,0,75, <=50K
24,11, Male,0,60, <=50K
40,12, Male,7298,36, >50K
61,15, Male,0,5, >50K
25,13, Male,0,40, <=50K
28,13, Female,0,40, <=50K
69,14, Male,0,11, <=50K
22,10, Female,0,36, <=50K
47,9, Male,0,38, <=50K
38,9, Female,0,48, <=50K
26,11, Female,0,40, <=50K
17,7, Female,0,24, <=50K
33,10, Male,0,35, <=50K
43,9, Male,0,40, <=50K
58,11, Male,0,40, >50K
53,9, Male,99999,40, >50K
26,9, Male,0,25, <=50K
43,13, Male,0,40, >50K
31,6, Male,2105,40, <=50K
30,9, Male,0,42, <=50K
25,9, Female,0,25, <=50K
57,9, Female,0,40, <=50K
37,14, Male,0,60, >50K
32,10, Male,0,48, <=50K
26,9, Female,0,41, <=50K
45,9, Male,0,40, >50K
53,9, Male,15024,35, >50K
27,9, Male,0,40, <=50K
28,7, Male,0,50, >50K
32,7, Male,0,43, >50K
35,13, Female,0,65, <=50K
36,10, Male,0,55, >50K
19,10, Male,0,40, <=50K
37,13, Male,0,80, >50K
49,10, Male,3325,45, <=50K
20,10, Male,0,45, <=50K
64,13, Male,15024,55, >50K
60,14, Male,0,40, <=50K
32,12, Male,0,42, <=50K
58,9, Male,0,40, <=50K
42,9, Male,0,50, <=50K
20,10, Female,0,14, <=50K
42,10, Male,0,40, <=50K
25,10, Male,0,40, <=50K
30,11, Male,15024,65, >50K
37,13, Male,0,35, >50K
66,11, Male,0,50, <=50K
59,13, Male,0,40, >50K
44,13, Male,0,40, <=50K
46,9, Male,0,58, >50K
59,13, Female,2885,30, <=50K
25,13, Male,0,40, <=50K
17,5, Male,0,9, <=50K
47,13, Male,0,40, <=50K
47,5, Female,0,40, <=50K
30,10, Female,0,40, <=50K
20,10, Female,0,40, <=50K
26,13, Male,0,55, <=50K
20,10, Male,0,15, <=50K
33,9, Male,0,40, <=50K
48,9, Male,0,40, <=50K
52,13, Male,99999,50, >50K
37,9, Female,0,12, <=50K
47,9, Male,0,40, <=50K
40,6, Male,0,40, >50K
48,14, Female,0,40, >50K
49,6, Male,0,42, >50K
50,10, Female,0,40, <=50K
30,12, Female,0,40, <=50K
34,10, Male,0,40, <=50K
43,9, Male,0,40, <=50K
22,6, Female,0,40, <=50K
35,9, Male,0,40, <=50K
26,9, Female,0,30, <=50K
62,15, Male,0,70, <=50K
39,9, Male,0,40, <=50K
59,10, Male,0,40, <=50K
69,3, Male,0,40, <=50K
27,13, Male,0,40, <=50K
17,6, Male,0,30, <=50K
38,13, Male,0,40, <=50K
41,10, Male,0,50, >50K
27,6, Female,0,40, <=50K
23,9, Female,0,40, <=50K
17,6, Male,0,24, <=50K
56,4, Female,0,40, <=50K
24,10, Female,0,40, <=50K
62,16, Male,7688,40, >50K
44,8, Male,0,40, <=50K
23,13, Male,0,30, <=50K
41,9, Male,0,50, <=50K
25,9, Male,0,65, <=50K
21,10, Female,0,8, <=50K
18,8, Male,0,6, <=50K
45,10, Male,0,40, <=50K
75,13, Female,25124,16, >50K
51,4, Male,0,40, <=50K
42,9, Female,0,40, <=50K
47,10, Female,0,35, <=50K
29,10, Male,0,40, <=50K
33,7, Male,0,40, <=50K
43,13, Male,0,40, <=50K
20,10, Male,0,16, <=50K
19,13, Female,0,40, <=50K
44,12, Male,0,40, >50K
24,10, Male,0,30, <=50K
19,10, Male,0,40, <=50K
49,6, Male,2176,40, <=50K
52,11, Male,0,40, <=50K
38,9, Male,0,52, <=50K
24,10, Male,0,50, <=50K
32,13, Male,0,50, <=50K
72,9, Female,0,8, <=50K
26,9, Male,0,50, >50K
31,13, Male,0,40, <=50K
29,13, Male,0,50, <=50K
39,9, Male,10520,40, >50K
48,9, Male,0,50, <=50K
40,10, Male,0,45, >50K
51,10, Male,0,45, <=50K
28,9, Male,0,40, <=50K
22,9, Female,0,20, <=50K
23,13, Female,0,40, <=50K
65,10, Male,0,16, <=50K
26,13, Male,0,40, <=50K
20,10, Male,1055,50, <=50K
55,14, Male,15024,50, >50K
38,13, Male,0,10, <=50K
33,9, Male,0,60, >50K
33,9, Female,0,60, <=50K
37,13, Female,0,40, <=50K
19,7, Male,0,60, <=50K
24,13, Male,0,50, <=50K
30,7, Male,0,45, <=50K
57,9, Female,0,50, <=50K
22,10, Female,0,20, <=50K
57,9, Male,0,40, >50K
46,9, Male,0,40, <=50K
67,9, Male,0,35, <=50K
35,9, Female,0,40, <=50K
47,9, Male,0,40, <=50K
39,6, Male,0,40, <=50K
50,10, Male,0,40, <=50K
58,8, Female,0,52, <=50K
36,12, Female,0,30, >50K
45,14, Male,0,36, >50K
54,9, Male,0,40, >50K
26,13, Male,0,30, <=50K
60,9, Male,0,40, >50K
46,15, Male,99999,60, >50K
26,10, Female,0,35, <=50K
32,7, Male,0,40, <=50K
38,9, Male,0,40, <=50K
48,10, Male,0,70, >50K
44,9, Male,0,45, >50K
37,9, Female,0,40, <=50K
44,10, Male,0,40, <=50K
31,9, Female,0,35, <=50K
61,15, Male,0,35, >50K
51,9, Male,0,40, <=50K
52,13, Female,15024,60, >50K
45,9, Female,0,40, <=50K
36,12, Female,0,21, <=50K
39,7, Male,2407,70, <=50K
67,9, Female,0,24, <=50K
40,12, Male,0,40, >50K
27,3, Male,0,35, <=50K
37,2, Male,0,40, <=50K
57,10, Male,0,50, >50K
27,6, Female,0,40, <=50K
28,9, Female,2202,48, <=50K
34,13, Male,0,60, >50K
54,9, Male,5178,50, >50K
52,9, Female,0,38, <=50K
42,13, Male,0,45, >50K
48,14, Male,15024,40, >50K
65,14, Male,6514,35, >50K
55,15, Female,0,10, <=50K
71,9, Female,0,20, >50K
33,10, Male,0,40, <=50K
30,9, Male,0,40, <=50K
35,13, Male,0,55, >50K
59,6, Female,0,40, <=50K
19,10, Male,0,20, <=50K
36,5, Male,0,30, <=50K
26,9, Male,0,40, <=50K
34,9, Male,0,40, <=50K
41,9, Male,0,40, >50K
44,13, Male,15024,50, >50K
26,9, Female,0,40, <=50K
47,9, Male,0,48, <=50K
18,10, Male,0,16, <=50K
55,6, Male,0,18, <=50K
49,9, Male,0,40, <=50K
44,13, Male,0,40, >50K
43,13, Male,0,40, <=50K
62,4, Male,0,40, <=50K
44,9, Male,0,40, <=50K
39,9, Female,0,40, <=50K
50,10, Male,0,60, >50K
35,7, Male,0,45, <=50K
52,9, Male,0,40, <=50K
46,15, Male,0,60, >50K
44,12, Male,7688,40, >50K
43,10, Male,0,50, <=50K
51,4, Male,2961,40, <=50K
20,10, Male,0,20, <=50K
47,12, Female,0,40, >50K
43,14, Male,0,50, <=50K
64,9, Male,0,40, >50K
24,10, Male,0,40, <=50K
27,10, Male,0,50, <=50K
32,9, Male,0,40, <=50K
37,9, Female,0,12, <=50K
26,9, Male,0,60, <=50K
43,13, Male,99999,60, >50K
50,9, Female,0,40, <=50K
20,9, Male,0,80, <=50K
37,9, Male,0,45, >50K
43,9, Female,0,45, <=50K
37,9, Male,0,50, >50K
53,5, Female,0,36, <=50K
44,16, Male,0,40, >50K
25,9, Female,0,40, <=50K
17,7, Female,1055,20, <=50K
19,9, Male,0,50, <=50K
53,9, Female,15024,40, >50K
44,10, Male,0,50, <=50K
51,9, Male,0,40, >50K
49,9, Female,0,43, <=50K
35,10, Male,0,40, <=50K
44,9, Male,0,45, <=50K
54,14, Male,0,60, <=50K
37,10, Female,0,35, <=50K
18,10, Female,0,15, <=50K
24,10, Male,0,40, <=50K
29,9, Female,0,50, <=50K
22,10, Female,0,35, <=50K
35,9, Male,0,40, <=50K
56,9, Male,0,48, >50K
32,4, Female,0,40, <=50K
24,13, Male,0,45, <=50K
43,14, Male,0,40, >50K
73,9, Female,0,15, <=50K
47,10, Male,0,40, <=50K
49,8, Male,0,39, <=50K
38,13, Male,0,40, >50K
31,9, Male,0,40, <=50K
39,10, Female,0,40, <=50K
42,13, Female,0,40, <=50K
41,14, Male,0,45, >50K
35,13, Male,0,45, >50K
38,9, Male,0,45, <=50K
31,9, Female,0,40, <=50K
51,9, Male,0,70, <=50K
38,13, Male,0,48, >50K
40,10, Male,0,42, >50K
21,9, Female,0,30, <=50K
44,10, Male,0,40, <=50K
55,9, Male,0,40, >50K
29,9, Male,0,45, <=50K
49,14, Female,0,50, >50K
31,11, Male,0,42, <=50K
24,14, Male,6849,90, <=50K
46,10, Male,0,40, <=50K
26,9, Male,0,40, <=50K
35,13, Male,0,38, <=50K
27,11, Male,0,50, <=50K
64,13, Male,15024,35, >50K
26,13, Male,0,40, <=50K
21,9, Female,0,16, <=50K
45,13, Male,0,45, >50K
57,9, Male,0,72, <=50K
30,13, Male,0,40, >50K
45,7, Female,0,32, <=50K
50,4, Female,0,30, <=50K
38,13, Female,0,40, <=50K
43,10, Male,0,60, <=50K
42,10, Female,0,55, <=50K
32,13, Male,0,40, <=50K
20,9, Female,0,40, <=50K
27,9, Female,0,35, <=50K
45,7, Female,0,40, <=50K
40,9, Female,0,40, <=50K
38,9, Male,0,60, <=50K
37,9, Female,0,40, <=50K
60,6, Female,0,40, <=50K
53,9, Male,0,45, >50K
25,13, Female,0,40, <=50K
47,13, Male,0,60, <=50K
40,9, Male,0,70, <=50K
51,9, Male,0,40, <=50K
19,10, Female,0,10, <=50K
42,10, Female,0,50, >50K
65,9, Male,0,40, <=50K
41,13, Female,0,40, <=50K
